budget,gross,user_vote,critic_review_ratio,movie_fb,director_fb,actor1_fb,other_actors_fb,duration,face_number,year,country,content,binned_score
22000000,19783777,82804,1.318181818,15000,39,26000,11798,100,1,2013,USA,R,"(6, 8]"
22000000,12784713,56813,0.480314961,16719.61766,737,6000,1396,107,11,2004,USA,R,"(6, 8]"
23500000,10696210,35018,0.416666667,716,87,1000,1517,104,2.388288288,1993,USA,PG-13,"(0, 4]"
25000000,5000000,1547,0.44,104,688,638,92,143,2,1970,USA,G,"(6, 8]"
22000000,9694105,8176,0.532467532,272,37,3000,1763,77,2.388288288,1999,USA,PG,"(0, 4]"
22000000,1050445,21394,0.782312925,11000,13,203,312,116,2.388288288,2005,Other,PG-13,"(6, 8]"
22000000,2963012,48873,1.419047619,11000,17,14000,488,92,1,2014,UK,R,"(6, 8]"
16000000,634277,5166,2.888888889,815,2,809,601,120,1,2007,Other,PG-13,"(6, 8]"
22000000,11326836,83171,1.246753247,17000,108,23000,940,116,2.388288288,2013,USA,R,"(6, 8]"
25000000,49024969,133367,0.82369146,16719.61766,209,1000,1417,119,2.388288288,2007,USA,R,"(6, 8]"
21500000,22294341,12278,0.38028169,758,88,957,1633,101,3,1996,USA,PG-13,"(6, 8]"
21500000,24362501,69980,0.262267343,16719.61766,89,12000,983,117,1,1999,USA,R,"(6, 8]"
17000000,16684352,67893,1.687116564,18000,11000,385,382,112,2.388288288,2012,USA,R,"(6, 8]"
21000000,52008288,162037,0.175646552,16719.61766,406,893,1201,81,1,1999,USA,R,"(6, 8]"
9000000,8579684,89547,0.844221106,16719.61766,949.3756281,22000,1105,87,2.388288288,2007,USA,R,"(6, 8]"
17000000,42660000,25086,0.689655172,1000,8,533,418,96,2.388288288,1993,USA,PG,"(4, 6]"
21000000,36581633,52533,0.357446809,10000,98,2000,1405,123,1,2007,Other,PG-13,"(6, 8]"
21000000,25296447,237248,0.37173913,16719.61766,255,26000,1447,92,2.388288288,2002,Other,PG-13,"(6, 8]"
17000000,9430988,45992,1.886956522,7000,949.3756281,925,846,98,2,2009,USA,R,"(6, 8]"
21000000,16284360,15079,1.658227848,1000,949.3756281,1000,1787,120,1,2008,USA,PG-13,"(6, 8]"
21000000,6830957,11983,0.755102041,365,52,15000,1347,112,3,2002,USA,PG-13,"(6, 8]"
20000000,24104113,149066,0.901353965,24000,140,19000,24000,127,1,2011,Other,R,"(6, 8]"
21000000,15593,2295,0.4,284,18,670,605,102,1,1999,USA,PG-13,"(4, 6]"
21000000,958319,39764,1.864864865,17000,949.3756281,34000,462,91,2.388288288,2011,USA,PG-13,"(6, 8]"
35000000,69700000,7748,0.229166667,16719.61766,19,1000,1725,114,2,1982,USA,R,"(4, 6]"
31000000,2840417,77493,0.371916509,6000,949.3756281,1000,1616,115,2.388288288,1999,Other,R,"(6, 8]"
18000000,242374454,661017,0.303501946,16000,14000,11000,1271,115,1,1981,USA,PG,"(8, 10]"
18000000,173585516,200077,0.195767196,16719.61766,949.3756281,3000,2000,120,2,1992,USA,PG,"(6, 8]"
19400870,128300000,139288,0.504424779,16719.61766,14000,559,733,135,2.388288288,1977,USA,PG,"(6, 8]"
33000000,132541238,30058,0.512711864,800,163,1000,747,105,2,2003,USA,PG-13,"(4, 6]"
19000000,130727000,887467,0.201965066,40000,438,12000,999,138,2.388288288,1991,USA,R,"(8, 10]"
20000000,121697350,114610,0.346590909,16719.61766,122,1000,1236,94,2,1992,USA,PG-13,"(6, 8]"
20000000,117224271,47794,1.925925926,16719.61766,79,608,580,101,1,2010,USA,R,"(6, 8]"
20000000,94497271,17829,1.01010101,16719.61766,67,2000,1238,91,1,2008,USA,PG,"(0, 4]"
20000000,137387272,300110,0.633209418,131000,949.3756281,6000,1657,112,2.388288288,2013,USA,R,"(6, 8]"
20000000,84518155,35965,1.027777778,11000,265,989,1095,100,2.388288288,2014,USA,R,"(4, 6]"
20000000,80050171,186984,0.515274949,16719.61766,154,884,1118,105,2.388288288,2007,USA,PG-13,"(6, 8]"
18000000,70360285,81783,0.254416961,16719.61766,545,1000,1545,101,2.388288288,1995,USA,PG-13,"(4, 6]"
37000000,69148997,98794,0.247011952,16719.61766,322,1000,1821,109,4,2004,USA,PG-13,"(4, 6]"
20000000,82624961,205284,1.250569476,22000,729,8000,1279,115,2.388288288,2011,USA,R,"(6, 8]"
20000000,62933793,62421,0.664864865,10000,30,742,678,107,1,2010,USA,PG,"(4, 6]"
20000000,56667870,439176,0.858992806,83000,949.3756281,2000,1160,134,2.388288288,2013,USA,R,"(8, 10]"
20000000,56398162,28649,0.345945946,2000,30,962,877,118,2.388288288,2002,USA,PG-13,"(4, 6]"
20000000,60072596,7664,0.588235294,16719.61766,949.3756281,2000,1628,121,8,2010,USA,PG-13,"(4, 6]"
20000000,56362352,357581,0.18877551,16000,13000,40000,1625,105,2.388288288,1990,USA,PG-13,"(6, 8]"
20000000,56154094,44723,1.161538462,51000,17,11000,10418,110,2.388288288,2016,UK,PG-13,"(6, 8]"
20000000,55461307,4654,1.760869565,18000,24,15000,1851,100,9,2016,USA,R,"(6, 8]"
20000000,48546578,50415,0.161500816,806,64,3000,1598,85,2.388288288,2006,USA,PG-13,"(0, 4]"
20000000,52066000,61114,1.716981132,22000,151,1000,1852,128,2.388288288,2014,UK,PG-13,"(6, 8]"
20000000,46363118,25960,0.359897172,1000,19,526,741,89,2.388288288,2005,USA,PG-13,"(4, 6]"
30000000,45542421,13319,1.679245283,347,25,304,269,77,2.388288288,2000,USA,G,"(6, 8]"
20000000,39737645,89687,0.168168168,16719.61766,82,926,1598,93,11,2007,USA,PG-13,"(0, 4]"
20000000,44988180,195333,1.158924205,80000,310,745,245,128,2,2015,USA,R,"(8, 10]"
20000000,39143839,38658,0.461267606,930,70,4000,1348,137,2.388288288,2006,USA,PG-13,"(4, 6]"
20000000,37672350,5427,0.568627451,16719.61766,8,508,502,124,1,1998,USA,R,"(4, 6]"
20000000,38037513,49680,0.367521368,16719.61766,12,18000,1405,93,2,1991,USA,PG,"(6, 8]"
20000000,37442180,28005,0.470338983,16719.61766,272,49000,3000,115,1,2006,USA,PG-13,"(6, 8]"
20000000,35596227,79461,0.719222462,10000,210,978,292,105,1,2010,USA,R,"(6, 8]"
20000000,35422828,19126,0.238709677,16719.61766,16,565,840,127,1,1997,USA,PG,"(6, 8]"
20000000,36658108,39095,0.652406417,16000,82,759,755,82,7,2010,USA,PG-13,"(0, 4]"
19800000,34290142,54242,1.075862069,14000,189,2000,1949,103,8,2014,USA,R,"(6, 8]"
20000000,33422556,99236,0.912772586,16719.61766,53,22000,11652,104,2.388288288,2008,USA,PG-13,"(6, 8]"
11000000,34334256,35131,1.105882353,16000,34,383,655,92,2.388288288,2013,USA,R,"(4, 6]"
20000000,32051917,42315,0.407142857,16719.61766,36,10000,1631,123,2.388288288,1995,USA,R,"(6, 8]"
20000000,32014289,50337,0.86440678,13000,92,31000,1517,88,8,2013,USA,PG-13,"(0, 4]"
20000000,31838002,136673,1.153024911,10000,835,11000,1651,128,1,2008,USA,R,"(6, 8]"
20000000,36874745,12276,1.042735043,21000,58,141,123,107,2,2016,USA,PG-13,"(6, 8]"
35000000,30079316,75920,0.329113924,16719.61766,17,534,463,91,2.388288288,2002,USA,R,"(4, 6]"
20000000,29753944,90677,0.177377892,16719.61766,39,13000,735,115,3,1998,USA,R,"(6, 8]"
20000000,31146570,55441,1.563636364,16719.61766,108,1000,122,113,3,2010,USA,R,"(6, 8]"
27000000,26876529,26624,0.746031746,16719.61766,2,741,567,87,1,2008,Other,PG-13,"(0, 4]"
20000000,30028592,152247,1.174603175,16719.61766,79,26000,1098,111,2.388288288,2008,UK,R,"(6, 8]"
20000000,34126138,666937,0.180317041,52000,1000,14000,5000,108,1,2004,USA,R,"(8, 10]"
20000000,25677801,41273,0.669117647,16719.61766,99,2000,1456,105,6,2010,USA,PG,"(4, 6]"
20000000,26003149,185587,1.064837905,49000,1000,177,79,109,6,2013,UK,R,"(6, 8]"
20000000,25584685,15877,0.911764706,590,26,720,1319,99,5,2007,USA,PG,"(4, 6]"
20000000,29975979,105797,1.039145907,16719.61766,35,125,53,98,2.388288288,2009,Other,R,"(6, 8]"
20000000,31584722,101730,1.374045802,16719.61766,14,2000,1690,104,1,2010,USA,R,"(6, 8]"
9000000,23078294,25870,0.398576512,16719.61766,19,1000,1740,75,2.388288288,2006,USA,PG-13,"(4, 6]"
20000000,21413105,15230,0.206185567,16719.61766,23,25000,19748,119,1,1990,Other,PG-13,"(6, 8]"
20000000,25077977,10986,1,16719.61766,949.3756281,681,1129,90,2.388288288,2010,USA,PG,"(4, 6]"
20000000,23292105,39541,0.359281437,3000,212,960,1554,97,2.388288288,2006,USA,PG-13,"(4, 6]"
40000000,20916309,5332,2.783783784,431,949.3756281,87000,1040,89,4,2009,USA,PG,"(4, 6]"
20000000,21200000,34774,0.364197531,1000,835,1000,1425,106,2.388288288,1995,USA,R,"(6, 8]"
20000000,20241395,42664,0.282878412,16719.61766,949.3756281,2000,1877,104,2.388288288,1998,USA,R,"(6, 8]"
806947,32000000,422432,0.278846154,18000,13000,606,617,108,2,1960,USA,R,"(8, 10]"
40000000,19151864,36983,0.8,16719.61766,41,1000,990,112,3,2008,USA,R,"(4, 6]"
20000000,18882880,20539,0.704,681,949.3756281,995,1924,113,3,2007,USA,R,"(4, 6]"
30000000,18252684,18366,0.273972603,16719.61766,160,1000,638,114,2,1998,USA,PG,"(6, 8]"
20000000,19661987,83786,0.666666667,16719.61766,57,11000,3905,124,2,2007,USA,R,"(6, 8]"
15000000,18352454,426359,0.360526316,76000,949.3756281,17000,1708,148,2.388288288,2007,USA,R,"(8, 10]"
20000000,17803796,26100,1.134020619,484,480,970,1510,108,1,2006,USA,PG-13,"(4, 6]"
20000000,17529157,49888,0.786363636,25000,83,991,700,95,2.388288288,2012,Other,R,"(4, 6]"
19000000,25753840,219091,0.278716216,12000,949.3756281,16000,4844,108,2,1996,USA,R,"(6, 8]"
20000000,17104669,99353,1.064971751,16719.61766,949.3756281,264,121,99,1,2004,Other,R,"(6, 8]"
20000000,16248701,189683,0.343470483,16719.61766,949.3756281,6000,1409,124,2.388288288,2003,USA,R,"(6, 8]"
20000000,15712072,13210,0.557971014,269,2,787,1027,84,2.388288288,2004,USA,PG-13,"(4, 6]"
37000000,191449475,348010,0.228013029,19000,308,17000,22000,122,1,2008,USA,PG-13,"(4, 6]"
20000000,15408822,14147,0.880434783,401,13,651,1054,101,3,2003,USA,PG-13,"(4, 6]"
20000000,15464026,23076,0.512658228,1000,143,302,369,98,2,2000,USA,PG-13,"(4, 6]"
20000000,8000000,6484,0.27,1000,126,940,410,225,6,1965,USA,G,"(6, 8]"
25000000,14174654,74945,0.309192201,16719.61766,82,869,953,88,2.388288288,2008,USA,PG-13,"(0, 4]"
20000000,13801755,23928,0.34,16719.61766,36,13000,1335,94,1,1997,USA,PG,"(6, 8]"
20000000,13987482,58957,1.659340659,16719.61766,20,11000,1687,117,1,2011,USA,R,"(4, 6]"
20000000,14291570,82082,1.224576271,10000,4,788,527,95,2,2012,Other,PG-13,"(6, 8]"
20000000,13630226,112516,0.67264574,16719.61766,83,26000,1894,96,2.388288288,2009,USA,R,"(6, 8]"
20000000,13391174,5796,0.203389831,16719.61766,6,541,334,123,2.388288288,2006,USA,PG,"(6, 8]"
30000000,12987647,24019,0.748743719,983,176,3000,351,101,2,2002,UK,R,"(6, 8]"
20000000,12398628,21542,0.727272727,977,394,922,1420,94,2,2002,USA,R,"(6, 8]"
22000000,12232937,22823,1,16719.61766,212,969,1141,108,1,2009,USA,PG-13,"(4, 6]"
20000000,12134420,92237,1.06557377,25000,198,17000,1884,116,2.388288288,2010,UK,R,"(6, 8]"
20000000,11784000,6701,0.192307692,444,18,400,401,93,2.388288288,1994,USA,PG,"(4, 6]"
20000000,11169531,79855,1.055319149,16719.61766,1000,734,833,102,2,2008,UK,PG-13,"(6, 8]"
20000000,11034436,13505,0.761111111,16719.61766,350,5000,477,103,1,2005,UK,R,"(6, 8]"
20000000,10569071,35586,0.79389313,16719.61766,11000,11000,697,96,2,1997,USA,R,"(6, 8]"
20000000,10544143,16372,0.669421488,311,4,2000,1677,98,2,1999,Other,PG-13,"(6, 8]"
20000000,9714482,30083,0.492857143,16719.61766,11000,1000,614,101,2.388288288,1996,USA,R,"(6, 8]"
21000000,8855646,49855,1.367521368,10000,52,22000,1148,99,1,2009,USA,PG-13,"(6, 8]"
20000000,9109322,25371,0.248062016,16719.61766,84,650,561,88,3,2004,Other,PG,"(0, 4]"
33000000,8326035,21933,0.947368421,676,10,688,168,83,2,2005,Other,PG-13,"(4, 6]"
20000000,8104069,9785,2.038461538,233,10,716,973,91,3,2007,USA,PG-13,"(4, 6]"
20000000,8054280,6838,0.64957265,924,54,786,1030,108,3,2004,USA,PG-13,"(6, 8]"
20000000,8888355,7894,2.6,16719.61766,9,997,1767,110,19,2013,USA,PG-13,"(4, 6]"
20000000,7268659,59248,1.585365854,48000,949.3756281,2000,848,107,7,2013,Other,R,"(4, 6]"
22000000,6852144,15169,0.605633803,16719.61766,17,669,515,100,2.388288288,2003,Other,PG-13,"(6, 8]"
20000000,6563357,18571,0.483333333,847,29,1000,1316,87,4,2008,USA,R,"(4, 6]"
20000000,6420319,15978,0.368852459,15000,38,1000,1975,106,2.388288288,2015,Other,PG-13,"(6, 8]"
15000000,5702083,80617,1.815789474,36000,949.3756281,13000,10691,99,3,2011,UK,R,"(6, 8]"
8700000,5480996,89383,0.791808874,16719.61766,949.3756281,21000,18407,100,2.388288288,2006,USA,R,"(6, 8]"
20000000,5132655,37626,0.284069098,1000,892,310,375,94,2.388288288,2005,Other,R,"(0, 4]"
20000000,5205343,11958,2.025641026,1000,650,690,405,111,3,2009,USA,PG,"(6, 8]"
20000000,4234040,14301,2.2,16719.61766,18,20,27,119,2.388288288,2008,USA,PG-13,"(6, 8]"
20000000,4001121,48346,1.004347826,16719.61766,162,23000,13228,135,2.388288288,2007,USA,R,"(6, 8]"
20000000,3749061,28629,1.053097345,16719.61766,19,15000,13619,93,3,2012,USA,PG-13,"(4, 6]"
21000000,3081925,55842,0.894160584,13000,949.3756281,22000,1631,124,2.388288288,2008,USA,R,"(6, 8]"
2000000,1900725,43205,0.724137931,16719.61766,214,1000,939,104,1,2005,Other,R,"(6, 8]"
20000000,1646664,4518,0.424242424,241,121,836,1211,80,2,2003,USA,R,"(0, 4]"
40000000,1027749,8087,2.03030303,1000,55,991,12,125,4,2008,Other,R,"(6, 8]"
24000000,882710,16215,0.673913043,401,115,9000,1977,115,2,2000,USA,R,"(6, 8]"
10000000,531009,7976,2.147540984,16719.61766,11000,11000,11188,122,2.388288288,2015,USA,R,"(4, 6]"
2127519898,410388,13727,1.329113924,973,78,488,437,103,1,2004,Other,PG-13,"(6, 8]"
20000000,375474,2613,0.456521739,445,25,18000,1130,101,2.388288288,2005,USA,PG,"(6, 8]"
20000000,305070,3843,0.36,399,58,699,857,107,1,1994,USA,R,"(6, 8]"
20000000,1183354,13026,1.84,16719.61766,14,403,679,107,1,2010,USA,PG-13,"(4, 6]"
20000000,263365,6147,2.555555556,16719.61766,278,3000,783,110,2,2010,USA,PG-13,"(4, 6]"
19400000,8047690,77656,0.65,16719.61766,43,2000,601,125,2.388288288,2006,Other,PG-13,"(6, 8]"
20000000,476270,29602,1.454545455,16719.61766,34,486,626,184,2,2008,Other,R,"(6, 8]"
20000000,100292856,160418,0.966216216,16000,52,3000,1341,97,2.388288288,2011,USA,R,"(4, 6]"
20000000,51431160,62861,0.297413793,16719.61766,15,1000,1380,95,2,2004,USA,PG,"(4, 6]"
20000000,41867960,65512,0.311715481,16719.61766,17,1000,1465,91,2.388288288,2001,USA,R,"(4, 6]"
19000000,40846082,45317,0.274253731,16719.61766,37,885,1373,93,2.388288288,1999,USA,R,"(4, 6]"
13000000,51697449,8346,0.610169492,1000,949.3756281,607,525,113,6,2009,USA,PG-13,"(4, 6]"
19000000,27758465,77987,1.508333333,16719.61766,8,544,559,101,2,2010,USA,PG-13,"(6, 8]"
18000000,56127162,57479,0.473170732,16719.61766,189,500,614,95,2,2003,USA,PG-13,"(4, 6]"
15000000,1357042,53977,1.336,14000,93,31000,3521,109,1,2011,Other,R,"(6, 8]"
19000000,15911333,2855,0.394957983,663,2,1000,941,85,1,2000,UK,G,"(0, 4]"
19000000,10049886,417971,0.272727273,28000,6000,17,17,125,2.388288288,2001,Other,PG,"(8, 10]"
25000000,8600000,17982,0.305263158,1000,79,14000,13000,132,2,1984,UK,PG,"(6, 8]"
19000000,8396942,72715,0.990291262,16719.61766,51,948,1452,129,1,2008,USA,R,"(6, 8]"
19000000,12561,71276,0.740331492,13000,14,3000,903,100,2,2010,USA,PG,"(6, 8]"
23000000,6923891,43867,1.638554217,16719.61766,31,2000,2562,97,4,2011,USA,R,"(6, 8]"
19000000,2119994,1153,0.666666667,238,22,2,2725.214819,92,2.388288288,1993,USA,G,"(4, 6]"
19000000,22245861,143251,0.33943662,16719.61766,949.3756281,12000,11836,81,2.388288288,2002,USA,R,"(6, 8]"
15000000,20433940,78883,0.380664653,16719.61766,949.3756281,654,762,97,8,2005,Other,R,"(6, 8]"
18500000,10562387,213226,0.240740741,15000,949.3756281,40000,1244,118,2.388288288,1998,USA,R,"(6, 8]"
18000000,150056505,216581,0.884130982,21000,89,920,1127,97,3,2014,USA,R,"(6, 8]"
18000000,119938730,265818,0.267605634,16719.61766,55,789,784,114,2.388288288,1994,USA,PG-13,"(6, 8]"
18000000,114968774,153468,0.485294118,16719.61766,545,15000,11697,130,1,1988,USA,PG,"(6, 8]"
18000000,128505958,297014,0.286310518,16719.61766,119,332,171,82,1,2006,USA,R,"(6, 8]"
18000000,95001351,131801,0.297445255,16719.61766,126,2000,1372,96,1,2001,USA,PG-13,"(6, 8]"
17000000,76400000,58743,0.572916667,16719.61766,12000,12000,1307,105,1,1984,USA,PG,"(6, 8]"
20000000,75072454,96569,0.446360153,16719.61766,301,1000,996,122,2.388288288,2005,USA,PG-13,"(6, 8]"
16000000,13998282,24854,0.451871658,31000,179,12000,1734,110,1,2014,USA,PG-13,"(0, 4]"
17000000,6061759,49077,0.298947368,16719.61766,15,723,724,103,2.388288288,2005,USA,PG-13,"(6, 8]"
18000000,64955956,10104,0.724637681,265,8,748,1177,106,4,2004,USA,PG-13,"(4, 6]"
18000000,60057639,107815,0.402061856,10000,72,1000,1190,98,2,2003,USA,R,"(6, 8]"
17000000,53868030,183425,0.303529412,16719.61766,116,8000,984,68,2,1997,USA,PG-13,"(6, 8]"
18000000,59573085,13562,1.514563107,19000,52,567,573,94,10,2016,USA,PG-13,"(6, 8]"
21000000,52691009,18727,2.288888889,16719.61766,42,975,1126,99,2,2011,USA,PG,"(6, 8]"
18000000,51600000,270790,0.244080146,16000,869,692,1191,180,2.388288288,1984,USA,R,"(8, 10]"
17000000,86049418,245989,0.28700361,16719.61766,70,2000,1625,97,4,2004,USA,PG-13,"(6, 8]"
18000000,43601508,35718,0.350157729,16719.61766,22,727,319,113,1,2003,USA,PG-13,"(6, 8]"
19800000,41300105,65201,0.287250384,16719.61766,500,1000,1114,131,2.388288288,2001,UK,R,"(6, 8]"
18000000,42335698,395087,0.534059946,114000,949.3756281,15000,6529,119,8,2014,USA,R,"(6, 8]"
18000000,33404871,150082,1.080729167,36000,11000,594,486,98,1,2013,USA,PG-13,"(6, 8]"
15000000,31471430,83374,0.336956522,16719.61766,521,97,132,111,2.388288288,2006,USA,R,"(6, 8]"
25000000,30222640,36666,0.673611111,16719.61766,23,2000,1582,94,2,2003,USA,PG-13,"(4, 6]"
18000000,26830000,101889,0.164383562,16719.61766,380,18000,13000,122,3,1989,USA,R,"(6, 8]"
18000000,43853424,35514,0.964912281,15000,80,2000,1518,106,1,2011,USA,PG,"(6, 8]"
18000000,26400000,62009,0.706422018,2000,130,691,882,103,1,1984,USA,PG,"(4, 6]"
18000000,4250320,14870,0.744186047,16719.61766,272,155,268,109,1,1985,USA,PG-13,"(6, 8]"
18000000,22452209,14062,1.634146341,16719.61766,64,808,1357,123,2.388288288,2009,USA,PG,"(4, 6]"
18000000,17071230,31169,0.666666667,812,11000,11000,11975,94,2.388288288,2000,USA,PG,"(6, 8]"
18000000,17174870,15817,0.323809524,16719.61766,13,757,331,115,2,2000,USA,PG-13,"(6, 8]"
17000000,26284475,9051,1.426470588,16719.61766,24,10000,651,107,13,2015,USA,PG-13,"(4, 6]"
18000000,16702864,8023,1.102040816,591,38,17000,994,91,2.388288288,2004,USA,PG,"(4, 6]"
18000000,15561627,39105,0.275766017,16719.61766,34,16000,5000,125,2.388288288,2001,USA,R,"(6, 8]"
30000000,17750583,93548,1.342019544,23000,949.3756281,14000,13816,122,2.388288288,2015,UK,R,"(6, 8]"
18000000,15281286,64646,1.828571429,16719.61766,44,12000,1633,90,2,2009,USA,R,"(6, 8]"
18000000,8000000,1400,0.609756098,346,28,372,364,98,2.388288288,1981,USA,PG,"(4, 6]"
18000000,7837632,46396,0.432055749,16719.61766,949.3756281,805,400,112,2.388288288,1997,USA,R,"(6, 8]"
18000000,15155772,8895,2.229166667,3000,949.3756281,712,538,94,2,2014,USA,PG-13,"(4, 6]"
18000000,8508843,7470,0.314285714,16719.61766,6,723,793,105,1,1989,USA,PG,"(4, 6]"
17000000,6734844,29591,0.322033898,16719.61766,213,567,112,112,2.388288288,1986,USA,R,"(4, 6]"
18000000,6000000,10832,0.588235294,16719.61766,25,1000,209,108,2.388288288,1981,USA,PG,"(6, 8]"
13000000,6615578,15352,2.243902439,16719.61766,97,577,647,112,2,2009,Other,R,"(6, 8]"
18000000,5887457,142416,0.352380952,16719.61766,13000,40000,13940,127,1,1994,USA,R,"(6, 8]"
20000000,5701643,37635,0.96969697,16719.61766,44,627,21,126,2.388288288,2007,Other,R,"(6, 8]"
18000000,5694401,194489,1.088541667,12000,949.3756281,27000,19000,114,4,2008,UK,R,"(6, 8]"
18000000,3203044,25165,0.825806452,827,11000,11000,1866,108,2,2003,USA,R,"(6, 8]"
18000000,4435083,27882,1.56302521,18000,6,25000,14212,116,2,2013,Other,R,"(6, 8]"
12000000,2222647,52958,1.512953368,16719.61766,949.3756281,63,59,144,2.388288288,2009,Other,R,"(6, 8]"
2700000,3500000,10082,0.7,16719.61766,28,1000,1110,93,2,1986,USA,R,"(4, 6]"
18000000,676698,26730,0.438888889,2000,154,1000,1359,103,2.388288288,2002,USA,R,"(6, 8]"
20000000,121463226,422606,0.461261261,16719.61766,99,15000,1611,119,2,2007,USA,R,"(6, 8]"
23000000,58006147,67653,0.898148148,16719.61766,209,158,281,98,2,2008,USA,PG-13,"(6, 8]"
17500000,51053787,45900,0.574898785,16719.61766,19,11000,1833,80,1,2005,USA,PG,"(6, 8]"
24000000,39687528,140780,0.513297872,16719.61766,87,866,1074,94,1,2007,Other,R,"(6, 8]"
17500000,325491,4387,0.567164179,204,949.3756281,109,117,116,2.388288288,2002,USA,R,"(4, 6]"
17000000,96471845,268581,0.215509468,20000,448,482,286,101,2.388288288,2001,USA,PG-13,"(6, 8]"
18500000,85200000,488537,0.232342007,18000,949.3756281,2000,1230,154,1,1986,USA,R,"(8, 10]"
17000000,72219395,105585,0.334128878,16719.61766,13,45000,4681,99,1,1997,USA,R,"(4, 6]"
12000000,71502303,149966,0.341317365,16719.61766,729,912,590,126,2.388288288,2004,USA,R,"(6, 8]"
17500000,19179969,54710,0.514124294,16719.61766,422,33000,881,110,2,2006,USA,R,"(6, 8]"
300000,47000000,157857,0.267002519,12000,949.3756281,2000,1340,101,2.388288288,1978,USA,R,"(6, 8]"
17000000,37566230,3407,1.083333333,309,9,818,1139,87,1,2003,USA,PG,"(4, 6]"
17000000,35635046,121058,0.385892116,3000,248,16000,1956,109,2.388288288,2006,UK,R,"(6, 8]"
20000000,45670855,67978,0.637992832,12000,52,723,644,90,2.388288288,2010,Other,R,"(4, 6]"
17000000,37939782,62272,0.676328502,2000,36,1000,1066,96,2.388288288,2002,USA,R,"(4, 6]"
17000000,30324946,48458,0.263598326,16719.61766,12,8000,638,82,2,1998,USA,PG-13,"(6, 8]"
17000000,27854896,64190,1.147286822,16000,33,15000,1559,86,1,2011,USA,PG-13,"(4, 6]"
15000000,41777564,129719,0.30994152,16719.61766,192,1000,1580,108,2.388288288,2006,USA,R,"(6, 8]"
17000000,22734486,11815,0.641025641,320,39,593,945,98,1,2003,USA,PG-13,"(4, 6]"
17000000,44469602,23480,1.361445783,21000,51,427,323,129,2.388288288,2015,USA,PG,"(6, 8]"
17000000,64998368,213898,0.892,36000,36,10000,1497,112,4,2012,USA,PG-13,"(6, 8]"
34000000,19693891,12993,0.46728972,476,19,973,1459,108,2,2001,USA,PG-13,"(4, 6]"
17000000,16311763,50656,0.300480769,16719.61766,949.3756281,989,1132,121,1,1998,UK,R,"(6, 8]"
17000000,12693621,10885,0.298892989,814,11,1000,1955,89,2.388288288,2002,USA,PG-13,"(4, 6]"
4000000,15655665,9104,0.330357143,110,949.3756281,690,723,89,2,2006,USA,PG-13,"(0, 4]"
17000000,11634458,2045,1.189189189,339,11,1000,578,73,2.388288288,1999,USA,G,"(4, 6]"
17000000,8662318,15033,1.493333333,16719.61766,80,567,902,98,1,2009,USA,PG-13,"(4, 6]"
19000000,7156725,22639,0.705069124,300,80,2000,2841,107,6,2006,USA,PG-13,"(4, 6]"
17000000,15681020,33570,0.362934363,1000,22,1000,1081,134,6,1987,UK,PG,"(0, 4]"
17000000,2315683,4081,0.75,154,3,400,354,97,2.388288288,1986,UK,PG-13,"(0, 4]"
16000000,39825798,295375,0.365891473,15000,168,3000,1075,110,3,2006,USA,PG-13,"(6, 8]"
17000000,2000000,1275,1.851851852,16719.61766,4,634,597,102,2.388288288,1981,USA,PG,"(6, 8]"
17000000,1569918,16234,0.938053097,16719.61766,541,214,167,98,1,2003,Other,R,"(6, 8]"
17000000,106869,13762,2.717948718,16719.61766,30,14000,342,120,1,2014,Other,R,"(6, 8]"
17000000,4930798,16268,1.342592593,16719.61766,57,465,214,83,1,2012,USA,PG-13,"(4, 6]"
16500000,59847242,55895,0.269565217,16719.61766,6,3000,2165,102,1,1991,USA,PG-13,"(6, 8]"
16800000,220914,13239,1.082474227,16719.61766,30,21000,3260,122,2,2006,USA,R,"(6, 8]"
16500000,11702090,37700,1.44,16719.61766,18,714,1134,108,2,2007,USA,PG-13,"(6, 8]"
15000000,13005485,56665,0.336886994,16719.61766,26,638,1009,126,2.388288288,2003,USA,R,"(6, 8]"
16400000,95860116,277451,0.195519348,23000,608,49000,2000,128,2.388288288,1989,USA,PG,"(6, 8]"
16000000,127175354,288451,0.191780822,16719.61766,137,879,1335,113,2,1994,USA,PG-13,"(6, 8]"
16000000,92823600,149108,0.417582418,16719.61766,949.3756281,227,135,89,2.388288288,1989,USA,R,"(6, 8]"
16000000,54000000,26310,0.512987013,16719.61766,949.3756281,844,976,129,2.388288288,1982,USA,R,"(6, 8]"
15600000,68525609,132963,0.341059603,16719.61766,480,1000,976,94,5,2000,USA,R,"(6, 8]"
16000000,52885587,35312,0.25093633,16719.61766,48,23000,290,106,2.388288288,1999,USA,R,"(6, 8]"
15000000,44667095,190030,0.987993139,30000,405,996,1525,100,2.388288288,2011,Other,PG-13,"(6, 8]"
16000000,45507053,237848,1.291777188,71000,949.3756281,13000,13559,94,2,2012,USA,PG-13,"(6, 8]"
16000000,39511038,56269,0.535519126,16719.61766,473,20000,4597,83,2.388288288,2006,USA,R,"(4, 6]"
18500000,6462576,1449,0.8,16719.61766,19,241,225,111,2.388288288,2016,USA,PG-13,"(4, 6]"
35000000,33357476,7392,0.962264151,393,14,1000,1635,94,2.388288288,2001,USA,PG,"(4, 6]"
